DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221421119,12/18/2022 12:00:00 AM,12/17/2022 12:00:00 AM,1930,14,Pacific,1449,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0385 1822,37,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,11900    PACIFIC                      AV,,34.0066,-118.4261
231404975,12/17/2022 12:00:00 AM,12/17/2022 12:00:00 AM,1120,14,Pacific,1412,1,480,BIKE - STOLEN,344,47,F,W,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,480,,,,100    THORNTON                     PL,,33.993,-118.4761
221518721,12/19/2022 12:00:00 AM,12/17/2022 12:00:00 AM,420,15,N Hollywood,1555,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 1309,36,M,W,102,SIDEWALK,,,IC,Invest Cont,331,,,,11200    KLING                        ST,,34.1556,-118.3751
200416086,12/19/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1900,4,Hollenbeck,478,1,310,BURGLARY,1302 0344,31,M,H,108,PARKING LOT,,,IC,Invest Cont,310,,,,3300    WHITTIER                     BL,,34.029,-118.2037
201716392,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,615,17,Devonshire,1747,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1501 1300 0202,42,M,B,101,STREET,,,IC,Invest Cont,440,,,,BLACKHAWK                    ST,BALBOA                       BL,34.2589,-118.5023
201116760,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,655,11,Northeast,1101,1,330,BURGLARY FROM VEHICLE,0344 0358 1307 0448,33,F,W,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,2700    VERMONT CANYON               RD,,34.1214,-118.2965
200717218,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,340,7,Wilshire,715,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,43,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,440,,,,LA BREA                      AV,OAKWOOD,34.0783,-118.3441
200517954,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1230,5,Harbor,565,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0416 0913,25,M,W,101,STREET,310,CONCRETE BLOCK/BRICK,AO,Adult Other,230,,,,800 W  9TH                          ST,,33.7361,-118.295
201615805,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1718,16,Foothill,1659,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,25,F,H,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,6500    FOOTHILL                     BL,,34.2519,-118.2713
211716293,12/18/2021 12:00:00 AM,12/18/2021 12:00:00 AM,1500,17,Devonshire,1782,2,624,BATTERY - SIMPLE ASSAULT,0416 1822,29,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,LONDELIUS,TAMPA                        AV,34.2299,-118.5535
211320704,12/18/2021 12:00:00 AM,12/18/2021 12:00:00 AM,1610,13,Newton,1341,1,330,BURGLARY FROM VEHICLE,0344 1307,38,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,330,,,,S  HILL                         ST,W  38TH                         ST,34.0146,-118.2781
221704241,01/08/2022 12:00:00 AM,12/18/2021 12:00:00 AM,2230,17,Devonshire,1787,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913 2000 1814,38,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,901,,,,17800    LASSEN                       ST,,34.2504,-118.5218
220917490,12/20/2022 12:00:00 AM,12/18/2022 12:00:00 AM,1630,9,Van Nuys,932,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 0385,35,F,O,108,PARKING LOT,,,IC,Invest Cont,331,,,,6100 N  SEPULVEDA                    BL,,34.1807,-118.4662
220416472,12/18/2022 12:00:00 AM,12/18/2022 12:00:00 AM,130,4,Hollenbeck,407,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0429 0400 1813 1243,31,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4400    HUNTINGTON                   DR,,34.0881,-118.1877
231416322,08/26/2023 12:00:00 AM,12/18/2022 12:00:00 AM,2300,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2034 1202 2004 0344 0346,71,F,O,710,OTHER PREMISE,,,IC,Invest Cont,440,,,,00    WORLD WAY,,33.9455,-118.4006
221117629,12/19/2022 12:00:00 AM,12/18/2022 12:00:00 AM,2030,11,Northeast,1139,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,26,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,5800    ARROYO                       DR,,34.1054,-118.1894
220221854,12/18/2022 12:00:00 AM,12/18/2022 12:00:00 AM,1430,2,Rampart,299,1,210,ROBBERY,0344 1822,37,M,H,102,SIDEWALK,304,CLUB/BAT,IC,Invest Cont,210,,,,VENICE,BURLINGTON,34.0407,-118.2766
210905057,01/29/2021 12:00:00 AM,12/19/2020 12:00:00 AM,1435,9,Van Nuys,964,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1202 0329 1300,60,F,F,727,SHOPPING MALL (COMMON AREA),,,IC,Invest Cont,740,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4389
200416173,12/21/2020 12:00:00 AM,12/19/2020 12:00:00 AM,2300,4,Hollenbeck,407,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,26,M,H,101,STREET,,,IC,Invest Cont,740,,,,BOUNDARY                     AV,MERCURY                      AV,34.0859,-118.1929
200322017,12/19/2020 12:00:00 AM,12/19/2020 12:00:00 AM,2030,3,Southwest,341,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0342 1251 1309 1822,22,F,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,745,,,,5200    VERONICA                     ST,,34.0135,-118.3587
201321478,12/19/2020 12:00:00 AM,12/19/2020 12:00:00 AM,2130,13,Newton,1375,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307,39,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,1100 E  53RD                         ST,,33.9948,-118.2521
201016244,12/19/2020 12:00:00 AM,12/19/2020 12:00:00 AM,1800,10,West Valley,1035,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0913 1813 2000 0446,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6600    DARBY                        AV,,34.1902,-118.5335
211704914,01/25/2021 12:00:00 AM,12/19/2020 12:00:00 AM,1200,17,Devonshire,1781,2,354,THEFT OF IDENTITY,1202 0930,79,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8800    INDEPENDENCE                 AV,,34.2303,-118.5907
210705167,12/28/2020 12:00:00 AM,12/19/2020 12:00:00 AM,1418,7,Wilshire,721,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0352 1221 0394,58,M,W,125,PAY PHONE,,,IC,Invest Cont,440,,,,100 S  CLARK                        DR,,34.0736,-118.3848
210219248,12/23/2021 12:00:00 AM,12/19/2021 12:00:00 AM,1600,2,Rampart,261,1,330,BURGLARY FROM VEHICLE,1822 1307 0329 0344,25,F,H,101,STREET,,,IC,Invest Cont,330,,,,700 S  CORONADO                     ST,,34.0584,-118.2824
210219088,12/19/2021 12:00:00 AM,12/19/2021 12:00:00 AM,1400,2,Rampart,245,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0602 0554 1206 0400 0416 0445 2033,22,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,IC,Invest Cont,230,,,,400 S  GRAND VIEW                   ST,,34.063,-118.2754
211015810,12/20/2021 12:00:00 AM,12/19/2021 12:00:00 AM,1100,10,West Valley,1007,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,51,M,W,101,STREET,,,IC,Invest Cont,341,,,,STRATHERN,GENESTA,34.2157,-118.5041
210122461,12/19/2021 12:00:00 AM,12/19/2021 12:00:00 AM,730,1,Central,157,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0917,46,M,B,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,500 S  SAN PEDRO                    ST,,34.0438,-118.2441
211501151,12/19/2021 12:00:00 AM,12/19/2021 12:00:00 AM,1922,15,N Hollywood,1535,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 1300 1100 1402 0906 1822 0430 1309,41,M,H,101,STREET,102,HAND GUN,AO,Adult Other,230,998,,,MIRANDA,LANKERSHIM,34.1749,-118.3813
211320624,12/19/2021 12:00:00 AM,12/19/2021 12:00:00 AM,1630,13,Newton,1303,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0416 1822,18,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,440,624,,,1000    MAPLE                        AV,,34.0372,-118.2551
210716971,12/19/2021 12:00:00 AM,12/19/2021 12:00:00 AM,1800,7,Wilshire,702,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,23,F,C,405,CLOTHING STORE,,,IC,Invest Cont,440,,,,7500    MELROSE                      AV,,34.0837,-118.3533
221225694,12/20/2022 12:00:00 AM,12/19/2022 12:00:00 AM,805,12,77th Street,1241,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1300,62,M,B,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,740,,,,3700 W  61ST                         ST,,33.9845,-118.3372
220917527,12/21/2022 12:00:00 AM,12/19/2022 12:00:00 AM,1730,9,Van Nuys,985,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,36,F,A,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,4500    VAN NUYS                     BL,,34.15,-118.4424
221718424,12/31/2022 12:00:00 AM,12/19/2022 12:00:00 AM,1415,17,Devonshire,1775,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),385,51,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,9400    SHOSHONE                     AV,,34.2421,-118.5177
220221976,12/19/2022 12:00:00 AM,12/19/2022 12:00:00 AM,2000,2,Rampart,201,2,624,BATTERY - SIMPLE ASSAULT,1822 0910 2052 2050 0416 0446 2047,49,M,H,907,MTA - RED LINE - VERMONT/SANTA MONICA,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1000 N  VERMONT                      AV,,34.0873,-118.296
231404988,01/10/2023 12:00:00 AM,12/19/2022 12:00:00 AM,2000,14,Pacific,1409,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,32,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,3600    FARIS                        DR,,34.0283,-118.401
202100958,12/26/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1100,21,Topanga,2146,1,330,BURGLARY FROM VEHICLE,0446 0344 1402,21,M,H,101,STREET,,,IC,Invest Cont,330,998,,,VANOWEN,VARIEL,34.1938,-118.5928
201519050,12/27/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1200,15,N Hollywood,1566,1,310,BURGLARY,0344 1606,30,M,W,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,,4400    VINELAND                     AV,,34.1505,-118.3702
201716480,12/21/2020 12:00:00 AM,12/20/2020 12:00:00 AM,2330,17,Devonshire,1799,2,888,TRESPASSING,1501,29,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,888,,,,8600    WOODLEY                      AV,,34.2266,-118.4852
200122587,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,415,1,Central,176,1,330,BURGLARY FROM VEHICLE,1822 0329 1609 1307 0321,27,M,B,102,SIDEWALK,,,IC,Invest Cont,330,,,,8TH                          ST,SANTEE,34.0413,-118.2517
201321601,12/23/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1953,13,Newton,1385,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,34,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,331,,,,900 E  SLAUSON                      AV,,33.9857,-118.2628
210320486,12/21/2021 12:00:00 AM,12/20/2021 12:00:00 AM,2015,3,Southwest,356,2,624,BATTERY - SIMPLE ASSAULT,0603 0913 0416 0446 0417,40,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1400 W  37TH                         DR,,34.019,-118.3002
212117758,12/20/2021 12:00:00 AM,12/20/2021 12:00:00 AM,2115,21,Topanga,2162,1,310,BURGLARY,0314 0344 0358 2004,53,M,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,310,,,,23500    CALVERT                      ST,,34.1812,-118.6384
210620876,12/28/2021 12:00:00 AM,12/20/2021 12:00:00 AM,1218,6,Hollywood,638,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0394,41,F,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,341,,,,1800    CANYON                       DR,,34.1041,-118.3164
220805324,01/31/2022 12:00:00 AM,12/20/2021 12:00:00 AM,1200,8,West LA,841,2,354,THEFT OF IDENTITY,1822 0100 0930,85,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1300 S  SALTAIR                      AV,,34.0438,-118.4647
211614630,12/26/2021 12:00:00 AM,12/20/2021 12:00:00 AM,1300,16,Foothill,1619,2,354,THEFT OF IDENTITY,0929 1822,74,M,O,602,BANK,,,IC,Invest Cont,354,,,,11500    SHELLY VISTA                 DR,,34.277,-118.2946
220718070,12/22/2022 12:00:00 AM,12/20/2022 12:00:00 AM,1700,7,Wilshire,724,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,18,F,A,404,DEPARTMENT STORE,,,IC,Invest Cont,440,,,,100    THE GROVE                    DR,,34.0736,-118.3563
220322133,12/20/2022 12:00:00 AM,12/20/2022 12:00:00 AM,1200,3,Southwest,308,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0603 0913 1202 1906,68,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,1000 W  25TH                         ST,,34.0326,-118.2826
222117971,12/20/2022 12:00:00 AM,12/20/2022 12:00:00 AM,300,21,Topanga,2157,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,35,M,X,101,STREET,,,IC,Invest Cont,740,,,,6500    INDEPENDENCE                 AV,,34.1889,-118.5905
230907256,03/23/2023 12:00:00 AM,12/20/2022 12:00:00 AM,1800,9,Van Nuys,901,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344,25,M,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,7600 N  SEPULVEDA                    BL,,34.2085,-118.4698
200918714,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1355,9,Van Nuys,969,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1309 0394 1420,37,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,4800    LONGRIDGE                    AV,,34.1576,-118.4214
201918352,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,615,19,Mission,1918,1,330,BURGLARY FROM VEHICLE,1307 0344,30,M,H,101,STREET,,,IC,Invest Cont,330,,,,13500    FOOTHILL                     BL,,34.3051,-118.4276
210706508,03/02/2021 12:00:00 AM,12/21/2020 12:00:00 AM,2200,7,Wilshire,752,2,354,THEFT OF IDENTITY,,60,F,O,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,1000 S  CRESCENT HEIGHTS             BL,,34.0583,-118.3695
212004915,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,630,20,Olympic,2038,2,624,BATTERY - SIMPLE ASSAULT,0447 0305 0416 1822,43,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,700 S  VERMONT                      AV,,34.0594,-118.2916
200219093,12/28/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1700,2,Rampart,235,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 0385 1608 1822,55,F,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,100 S  CARONDELET                   ST,,34.0674,-118.2753
201918296,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1300,19,Mission,1958,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2000 1814 0416 0344 2033 0913,27,F,B,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,440,626,,,9600    VARNA                        AV,,34.2453,-118.4434
201321613,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,330,13,Newton,1373,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0416 0302 0913,35,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,700 E  53RD                         ST,,33.9941,-118.2629
202018671,12/22/2020 12:00:00 AM,12/21/2020 12:00:00 AM,2200,20,Olympic,2033,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0321 0344 1822,30,F,A,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,420,,,,800 S  HOBART                       BL,,34.0572,-118.3053
200416136,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1010,4,Hollenbeck,499,1,210,ROBBERY,1822 0342 0344 0302 0334 1309 0355 0326 1100 0450,22,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,1400    MIRASOL                      ST,,34.0177,-118.1995
211704782,12/23/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1655,17,Devonshire,1745,1,330,BURGLARY FROM VEHICLE,0352 0344,56,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,10300    LINDLEY                      AV,,34.2573,-118.5273
200817773,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,140,8,West LA,898,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0913 1402 1814 2000,30,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,998,,,8800    CADILLAC                     AV,,34.0397,-118.3823
221005683,02/15/2022 12:00:00 AM,12/21/2021 12:00:00 AM,855,10,West Valley,1034,2,354,THEFT OF IDENTITY,1822 0928,36,M,W,751,WEBSITE,,,IC,Invest Cont,354,,,,18300    CALVERT                      ST,,34.1818,-118.5317
211320913,12/27/2021 12:00:00 AM,12/21/2021 12:00:00 AM,1200,13,Newton,1309,1,310,BURGLARY,1601 1275 0344 0329,33,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,2100 E  7TH                          PL,,34.0336,-118.23
222104173,01/06/2022 12:00:00 AM,12/21/2021 12:00:00 AM,1538,21,Topanga,2141,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",394,29,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,23700    VANOWEN                      ST,,34.1933,-118.6425
211916938,12/21/2021 12:00:00 AM,12/21/2021 12:00:00 AM,1030,19,Mission,1981,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,40,F,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,740,,,,8700    ORION                        AV,,34.2283,-118.472
212117806,12/21/2021 12:00:00 AM,12/21/2021 12:00:00 AM,536,21,Topanga,2187,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0216 0394,34,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,21500    MARCHENA                     ST,,34.1579,-118.5989
210620641,12/21/2021 12:00:00 AM,12/21/2021 12:00:00 AM,1410,6,Hollywood,644,1,310,BURGLARY,1822 1606,22,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,310,,,,1300 N  FULLER                       AV,,34.0944,-118.3495
220416656,12/25/2022 12:00:00 AM,12/21/2022 12:00:00 AM,2300,4,Hollenbeck,471,2,624,BATTERY - SIMPLE ASSAULT,0400 0913 0444 0408 0552,18,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,400 S  CLARENCE                     ST,,34.0427,-118.2237
220620473,12/21/2022 12:00:00 AM,12/21/2022 12:00:00 AM,5,6,Hollywood,646,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 1501,36,F,O,735,NIGHT CLUB (OPEN EVENINGS ONLY),,,IC,Invest Cont,341,,,,1600 N  LAS PALMAS                   AV,,34.0997,-118.3361
220416556,12/21/2022 12:00:00 AM,12/21/2022 12:00:00 AM,1000,4,Hollenbeck,456,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 1100 0913 1407 0302 0450 0329,37,M,H,101,STREET,102,HAND GUN,AA,Adult Arrest,230,998,,,2500    FAIRMOUNT                    ST,,34.0512,-118.2025
220620560,12/23/2022 12:00:00 AM,12/21/2022 12:00:00 AM,100,6,Hollywood,646,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0416,19,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,SUNSET,LAS PALMAS,34.098,-118.3363
230904460,01/13/2023 12:00:00 AM,12/21/2022 12:00:00 AM,1045,9,Van Nuys,941,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,27,M,B,104,DRIVEWAY,,,IC,Invest Cont,331,,,,5900    CEDROS                       AV,,34.1776,-118.4531
220620465,12/21/2022 12:00:00 AM,12/21/2022 12:00:00 AM,1100,6,Hollywood,629,1,330,BURGLARY FROM VEHICLE,0329 0344 1307 1609 1822,33,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,3200    CANYON                       DR,,34.1201,-118.3163
221225808,12/21/2022 12:00:00 AM,12/21/2022 12:00:00 AM,1755,12,77th Street,1249,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1402 1822 0329,51,F,H,501,SINGLE FAMILY DWELLING,306,ROCK/THROWN OBJECT,IC,Invest Cont,745,,,,500 W  68TH                         ST,,33.9783,-118.2827
232004897,12/23/2022 12:00:00 AM,12/21/2022 12:00:00 AM,2330,20,Olympic,2099,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,48,F,H,108,PARKING LOT,,,IC,Invest Cont,745,,,,1900    ARAPAHOE                     ST,,34.0401,-118.2848
201116894,12/23/2020 12:00:00 AM,12/22/2020 12:00:00 AM,420,11,Northeast,1162,1,310,BURGLARY,0344 0321 1221,25,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1100 N  COMMONWEALTH                 AV,,34.0909,-118.2855
211704775,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1,17,Devonshire,1764,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0344 0321,50,M,W,104,DRIVEWAY,,,IC,Invest Cont,420,,,,19600    SUPERIOR                     ST,,34.2463,-118.5613
201422248,12/24/2020 12:00:00 AM,12/22/2020 12:00:00 AM,2140,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,30,F,O,212,TRANSPORTATION FACILITY (AIRPORT),,,IC,Invest Cont,341,,,,400    WORLD                        WY,,33.9431,-118.4081
211404208,01/04/2021 12:00:00 AM,12/22/2020 12:00:00 AM,700,14,Pacific,1496,1,330,BURGLARY FROM VEHICLE,1300 1606 0321 0344,38,F,H,123,PARKING UNDERGROUND/BUILDING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,9800    VICKSBURG                    AV,,33.9464,-118.394
201822504,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1630,18,Southeast,1824,1,761,BRANDISH WEAPON,1822 0334 0445,37,M,H,101,STREET,207,OTHER KNIFE,IC,Invest Cont,761,,,,CENTURY,CENTRAL,33.9457,-118.2541
210704788,01/19/2021 12:00:00 AM,12/22/2020 12:00:00 AM,1600,7,Wilshire,721,1,480,BIKE - STOLEN,344,33,M,W,701,HOSPITAL,,,IC,Invest Cont,480,,,,8700 W  BEVERLY                      BL,,34.0768,-118.3806
200717408,12/23/2020 12:00:00 AM,12/22/2020 12:00:00 AM,2100,7,Wilshire,721,1,330,BURGLARY FROM VEHICLE,0358 1608,33,M,O,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,400 S  HOLT                         AV,,34.0717,-118.3785
210605112,12/23/2020 12:00:00 AM,12/22/2020 12:00:00 AM,1100,6,Hollywood,648,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0394,29,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,5600    HAROLD                       WY,,34.0993,-118.3136
201518957,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,2125,15,N Hollywood,1522,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0400 0416 0906 1822,17,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,AA,Adult Arrest,230,,,,13100    VANOWEN                      ST,,34.194,-118.4186
200918889,12/27/2020 12:00:00 AM,12/22/2020 12:00:00 AM,2000,9,Van Nuys,989,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,27,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,4500    WOODMAN                      AV,,34.153,-118.4312
